	device_time_stamp	system_time_stamp	UTC	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
38	3983027241	222142308146	1636632216.7937443	0.570837140083313	0.5237599611282349	26.257461547851562	144.7447967529297	44.94858169555664	0.5453137159347534	0.43853336572647095	0.2712101340293884	-18.440601348876953	25.01410484313965	581.363037109375		0	1	1	0.6308176517486572	0.5514681339263916	48.73832702636719	137.09207153320312	41.7001953125	0.38752564787864685	0.44547656178474426	0.2357293665409088	44.93385696411133	21.782283782958984	570.7188110351562		0	1	1
39	3983035563	222142316469	1636632216.8024049	0.5683537721633911	0.5115058422088623	25.326690673828125	148.12925720214844	46.38520431518555	0.5451474189758301	0.4384004473686218	0.27132242918014526	-18.374000549316406	25.06964111328125	581.396728515625	3.2871551513671875	1	1	1	0.6282376050949097	0.5156219005584717	47.771331787109375	146.99244689941406	45.902652740478516	0.38728150725364685	0.4453706443309784	0.2347871959209442	45.00909423828125	21.813793182373047	570.4361572265625	3.3886566162109375	1	1	1
40	3983043906	222142324813	1636632216.8106077	0.5689459443092346	0.5147740244865417	25.548629760742188	147.22662353515625	46.00205612182617	0.5449755787849426	0.438328355550766	0.2710827589035034	-18.301803588867188	25.09588050842285	581.3248291015625		0	1	1	0.6173438429832458	0.5665457248687744	43.68830871582031	132.92779541015625	39.93255615234375	0.38721370697021484	0.4454082250595093	0.23378987610340118	45.01254653930664	21.7873592376709	570.136962890625		0	1	1
41	3983052228	222142333137	1636632216.819051	0.5682069063186646	0.5141158103942871	25.271636962890625	147.4084014892578	46.0792236328125	0.5450195670127869	0.4382583498954773	0.2711383104324341	-18.320213317871094	25.125083923339844	581.3414916992188		0	1	1													0	0	0
42	3983060572	222142341481	1636632216.8271198	0.568152666091919	0.5249215364456177	25.251312255859375	144.42398071289062	44.81240463256836	0.5448101162910461	0.4381328821182251	0.2712400257587433	-18.23594856262207	25.177465438842773	581.3720092773438	3.3194427490234375	1	1	1	0.6227966547012329	0.5587214827537537	45.73204040527344	135.08877563476562	40.84983825683594	0.38694021105766296	0.44532740116119385	0.23336690664291382	45.11165237426758	21.81475067138672	570.0100708007812	3.342315673828125	1	1	1
43	3983068902	222142349810	1636632216.835534	0.5697731375694275	0.5237140655517578	25.858673095703125	144.75746154785156	44.95396423339844	0.544620931148529	0.4380868971347809	0.2709861099720001	-18.156570434570312	25.19287872314453	581.2958374023438		0	1	1													0	0	0
44	3983077228	222142358135	1636632216.8439777	0.5712262392044067	0.5260021090507507	26.403289794921875	144.1255340576172	44.68572235107422	0.5446451306343079	0.43803614377975464	0.27101582288742065	-18.166688919067383	25.213924407958984	581.3047485351562		0	1	1	0.6133592128753662	0.5794878005981445	42.194854736328125	129.3533172607422	38.415283203125	0.3867475390434265	0.44530439376831055	0.23319478332996368	45.184444427490234	21.821958541870117	569.9584350585938		0	1	1
45	3983085561	222142366467	1636632216.8525994	0.5722883939743042	0.5257800221443176	26.8013916015625	144.18687438964844	44.71175765991211	0.5444347858428955	0.4379061162471771	0.2710823714733124	-18.08173942565918	25.2676944732666	581.32470703125	3.269989013671875	1	1	1	0.6089478731155396	0.5823031663894653	40.541473388671875	128.57574462890625	38.08522033691406	0.3864668011665344	0.4453674256801605	0.23363159596920013	45.306861877441406	21.80181884765625	570.0894775390625	3.41815185546875	1	1	1
46	3983093889	222142374793	1636632216.8602881	0.5709798336029053	0.5343766808509827	26.310943603515625	141.81256103515625	43.703922271728516	0.5442673563957214	0.4379170536994934	0.2707942724227905	-18.010923385620117	25.259492874145508	581.23828125		0	1	1													0	0	0
47	3983102236	222142383139	1636632216.8691218	0.5709798336029053	0.5343766808509827	26.310943603515625	141.81256103515625	43.703922271728516	0.5443293452262878	0.4379067122936249	0.2707975208759308	-18.03616714477539	25.263736724853516	581.2392578125		0	1	1	0.6124623417854309	0.5785738229751587	41.85870361328125	129.6057586669922	38.522438049316406	0.3864102065563202	0.4454064965248108	0.23388671875	45.33552932739258	21.789146423339844	570.166015625		0	1	1
